lng,lat
-71.11020016606122,42.37842495429281
-71.11020016606122,42.37842495429281
-71.11020016606122,42.37842495429281
-71.10438433212244,42.37982090858562
-71.10438433212244,42.37982090858562
-71.10438433212244,42.37982090858562
-71.10438433212244,42.37982090858562
-71.10438433212244,42.37982090858562
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09856849818365,42.38121686287843
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.09275266424487,42.38261281717124
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.08693683030609,42.38400877146405
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.0811209963673,42.385404725756864
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.07530516242852,42.386800680049674
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06948932848974,42.388196634342485
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.06367349455095,42.389592588635296
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05785766061217,42.390988542928106
-71.05204182667339,42.39238449722092
-71.05204182667339,42.39238449722092
-71.05204182667339,42.39238449722092
-71.05204182667339,42.39238449722092
