lng,lat
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.08339660364163,42.34127195429281
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.07758420728327,42.34266790858562
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.0717718109249,42.34406386287843
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06595941456654,42.34545981717124
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
-71.06014701820817,42.34685577146405
